nmse,rmse,ssim,psnr,mae,relative_error,brightest_point_distance,sharpness_ratio
0.1244276687502861,0.16408513486385345,0.9365810751914978,31.261640548706055,0.12159498035907745,0.63243514,95.02104949951172,0.7828619658411842
0.05728985369205475,0.14701630175113678,0.8803049921989441,32.21571350097656,0.10341674834489822,0.4351071,38.832977294921875,0.8996654537892194
0.06396394968032837,0.1783842295408249,0.8275307416915894,30.5358943939209,0.12031042575836182,0.42711437,48.08325958251953,0.7182305586091783
0.09695912897586823,0.14817199110984802,0.9174363613128662,32.147701263427734,0.10562921315431595,0.5376154,46.40043258666992,0.8485270111150024
0.4351155161857605,0.25431767106056213,0.884223461151123,27.455493927001953,0.2164054811000824,0.825898,100.64790344238281,0.6576341324906622
0.24475687742233276,0.2605023980140686,0.8819833397865295,27.246788024902344,0.17540885508060455,0.5796698,68.26419067382812,0.9439823099594599
0.5253005027770996,0.32348331809043884,0.8693848848342896,25.365985870361328,0.25588932633399963,0.7606915,117.0469970703125,1.0347649292570371
0.34098976850509644,0.3365476131439209,0.8228112459182739,25.0220947265625,0.27059975266456604,0.68528837,98.73196411132812,1.0648217233819364
0.24669305980205536,0.29457759857177734,0.8384336829185486,26.17902946472168,0.22129733860492706,0.63937885,98.95453643798828,0.8688875934496214
0.9090924263000488,0.28207170963287354,0.8885183334350586,26.55583381652832,0.24713672697544098,0.8954018,97.08243560791016,0.7083604963918535
0.2505720853805542,0.2066441774368286,0.9031397104263306,29.258560180664062,0.16135936975479126,0.69434685,59.03388977050781,1.0709664493431734
0.21684454381465912,0.1910320669412613,0.9197239279747009,29.940898895263672,0.14962095022201538,0.7489,106.89247131347656,0.8203376903652241
0.2647011876106262,0.29239270091056824,0.8495269417762756,26.243694305419922,0.2270362377166748,0.63013583,130.04998779296875,1.041029699459034
0.6419512033462524,0.4361991584300995,0.7605176568031311,22.76932716369629,0.339659184217453,0.70624465,181.1573944091797,0.9526381881373844
0.045207466930150986,0.108420729637146,0.9487150311470032,34.86077880859375,0.07395672798156738,0.43532252,52.345008850097656,0.8638371556110828
0.025777552276849747,0.08942446857690811,0.9333895444869995,36.533897399902344,0.05703247711062431,0.39065397,9.433980941772461,0.7641474589940704
0.3065841495990753,0.3864462971687317,0.7139530777931213,23.821239471435547,0.2878357172012329,0.6131406,158.3982391357422,1.2990620085001787
0.04389480501413345,0.1447756141424179,0.9218600392341614,32.34911346435547,0.08750153332948685,0.42337468,51.22499465942383,0.825284629673213
0.20361359417438507,0.20719826221466064,0.9170224070549011,29.235301971435547,0.16702818870544434,0.71807104,90.8019790649414,1.0025352170465265
0.18843567371368408,0.35050079226493835,0.612649142742157,24.66924476623535,0.243570014834404,0.47847337,95.08417510986328,0.8394669073318685
0.1428678184747696,0.2432010918855667,0.8238235116004944,27.843711853027344,0.1586017906665802,0.4698439,88.32327270507812,0.6343128261096634
0.25399497151374817,0.3534637987613678,0.709674060344696,24.59612464904785,0.23822267353534698,0.5179999,120.54045104980469,1.0592000591570743
0.2183210551738739,0.26285067200660706,0.8678008913993835,27.168842315673828,0.19733531773090363,0.63948023,162.4315185546875,0.8005106803091945
0.1306125968694687,0.18619404733181,0.9170055985450745,30.163707733154297,0.14520902931690216,0.58454657,85.47514343261719,1.1208794453268534
0.11604932695627213,0.24472148716449738,0.8082532286643982,27.789581298828125,0.15378078818321228,0.437646,88.23265075683594,0.9511477785699037
0.1786414384841919,0.3361959457397461,0.551205575466156,25.03117561340332,0.21049317717552185,0.4215839,148.36778259277344,0.544250333075793
0.1749183088541031,0.2911420464515686,0.7668602466583252,26.280925750732422,0.20546944439411163,0.52173483,134.85177612304688,1.0238098854970175
0.05073648691177368,0.14807213842868805,0.9170840382575989,32.15355682373047,0.09585784375667572,0.41227567,53.15073013305664,0.7846557304940559
0.032109759747982025,0.09210943430662155,0.9288969039916992,36.27694320678711,0.06428691744804382,0.43579268,30.01666259765625,0.773785279738367
0.21469414234161377,0.28308776021003723,0.7867251634597778,26.524600982666016,0.21484185755252838,0.60403067,44.0,0.5666986831739084
0.24630632996559143,0.3786974549293518,0.6554977297782898,23.997175216674805,0.24799102544784546,0.47680554,173.66635131835938,0.9911593110126499
0.03898504376411438,0.13756436109542847,0.9144808650016785,32.792903900146484,0.08690143376588821,0.36945912,69.1158447265625,0.8255635143419626
0.2840033769607544,0.344410240650177,0.7946064472198486,24.821502685546875,0.23772647976875305,0.56916326,195.20758056640625,0.8670677463467563
0.3351612091064453,0.42359837889671326,0.5888674259185791,23.023937225341797,0.29896798729896545,0.56375176,159.2011260986328,0.6472284557892956
0.05609792843461037,0.1272607445716858,0.914059579372406,33.46913528442383,0.08742432296276093,0.47635528,27.20294189453125,0.6954626231618901
0.31590160727500916,0.37876302003860474,0.7028231620788574,23.99567222595215,0.2822454869747162,0.6074459,157.40711975097656,0.974961697762924
0.12196267396211624,0.20666714012622833,0.8759949803352356,29.25759506225586,0.15010187029838562,0.5620164,128.015625,0.8091202259769086
0.13789211213588715,0.26000964641571045,0.7366059422492981,27.263233184814453,0.1756085306406021,0.47942102,76.216796875,0.5703296733145007
0.4774813652038574,0.22630473971366882,0.9456706047058105,28.46915054321289,0.1791856735944748,0.80667585,168.60011291503906,0.9570595424444508
0.02837521582841873,0.1110997423529625,0.9032055735588074,34.64876174926758,0.07464875280857086,0.42709938,20.2237491607666,0.7658560131891722
0.010511980392038822,0.07285326719284058,0.9727454781532288,38.31404113769531,0.040138863027095795,0.30610192,36.0,0.8818945578251183
0.0858924463391304,0.11576025187969208,0.9683759808540344,34.29183578491211,0.08050697296857834,0.6598148,62.032249450683594,0.9184943696979568
0.45305731892585754,0.2476445734500885,0.9096823930740356,27.686447143554688,0.19519302248954773,0.781653,195.0,0.8889550845801233
0.12146607786417007,0.20531661808490753,0.8593348264694214,29.31454086303711,0.14468052983283997,0.5232223,71.7844009399414,0.9573484844120451
0.06280937045812607,0.14513440430164337,0.8988686203956604,32.327613830566406,0.10409236699342728,0.485372,28.635643005371094,1.047500570222718
0.1626354604959488,0.17334137856960297,0.912900984287262,30.784976959228516,0.1300414502620697,0.739311,81.3449478149414,0.9206573456211952
0.4014013111591339,0.308917373418808,0.8840951323509216,25.766178131103516,0.23085975646972656,0.7127353,123.04470825195312,0.7960597561618408
0.1337922364473343,0.213993638753891,0.8579446077346802,28.955007553100586,0.16718260943889618,0.61622924,115.52056121826172,0.7621716308578176
0.2936774790287018,0.3065193295478821,0.8116796612739563,25.8338680267334,0.2225111871957779,0.64469934,128.4445343017578,0.8851038220390368
0.015041707083582878,0.05294167995452881,0.9746412634849548,41.087066650390625,0.031095895916223526,0.43239856,15.264337539672852,0.9426444360215194
0.14037494361400604,0.19553327560424805,0.9088738560676575,29.738611221313477,0.14455193281173706,0.65875745,101.41498565673828,0.843150412345807
